,context
785,협찬 요즘 코로나 거리두기 격상되고 등교가 취소되어 초등학교학년 아이들도 매일 온라인 원격수업 하고 있어요 저는 주로 아이패드를 사용하는데요 아이패드 거치대는 기존의 스마트폰 거치대보다 마운트가 커야 하고 받침대도 견고해야 안정적으로 잘 잡아주더라구요 아로굿즈의 경우 디자인 상콤하니 예쁘고 알루미늄 재질이라 가벼우면서도 견고한 것이 제일 마음에 들어요 봉과 받침대는 전용 나사를 끼워스패너로 고정해 주면 간단하게 조립하고 단단하게 쓸수 있어요  가장 좋은 점은 각도 조절인데요 높이나 각도 조절이 안되면  앱 안에서 내 얼굴에 맞추어 예쁘게 나오는 각도로 세팅할수 없어서 은근 불편하죠 특히 미술 수업 받을 땐 얼굴이 아니라 스케치북 화면을 보여드리고 싶은데 각도 조절 안되면 보여줄수 없어서 아쉬웠거든요 그런데 아로굿즈는 높이  에서  까지 단으로 연장 되고 상하 각도 조절도 자유로워서 온라인수업 들을 때 정말 유용하고 편해요 물론 태블릿 뿐 아니라 스마트폰도 장착 가능하구요 원격 수업 외에도 넷플릭스 영화 감상홈트레이닝 등 코시국 중 집콕할 때 다양하게 활용할수 있어서 정말 좋아요 저는 요똥이라 주로 유튜브나 네이버에서요리 레시피를 보고 따라하는 편인데요 고 때도 딱 눈 높이와 각도에 맞춰두고 하니 얼마나 좋게요코시국 활용도 높은 거치대 찾으시면 디자인부터 남다른 아로굿즈 추천 드려요 만원대라 부담없이 고고하셔유 협찬  아로굿즈  태블릿거치대 아이패드거치대 갤럭시탭거치대 지패드거치대 휴대폰거치대 핸드폰거치대 아이폰거치대   이거 안그래도 탐나던데 요고 내가 쓰는거네 오 디자인 어쩐진 탐나는 아이템 은우 무슨안경쓴거에요 아이 깜짝아 봉피디님인줄 알았네 판박이 으누 ㅋㅋㅋ 으누 힘내 넌 똑또기 학년이 될 수 있다아 ㅎㅎㅎ진지한표정 왜케귀여오
786,ㅎㅎ                                                   ㅎㅎ                   ㅎㅎ                                  탭 궁금했는데 실연 감사해요  펜만 인식하는 기능은 어떻게 하면 되나요 완전 이뻐요 디지털 페인팅도 너무 잘하시네요         와 완전 포토샵 같네요       이사람 미쳤네 탭으로도 엄청 잘그리시네요 삼성전자 협찬이라니 넘나 부럽습니다 힛 너무 잘그리시네요  그림 그릴때 쓰는어플은뭐예요  멋있습니다
787,삼성전자광고 삼성전자협찬 이번에 새로 출시된 인치 대화면 디스플레이 갤럭시 탭  사용해봤어요넉넉한 크기와 배터리 용량임에도  밖에 안돼서 손목에 부담이 없어요제가 생각했던 것보다 훨씬 더 선명하고 좋은 화질에 색감 표현력도 대박 슈퍼 아몰레드가 바로 이런거구나 했네요 그 중에서도 가장 마음에 들었던 건평소에 메모장 자주 사용하는데 하나의 노트에  파일 여러 개 불러와 메모가 가능하고펜을 사용해서 필기를 할 때 빠른 반응 속도가 진짜 최고에다가 필체가 정교하기까지  필기뿐 아니라 드로잉마저 최적화 된 태블릿이라 유용할 것 같고멀티태스킹 기능으로 동시에 어플을 개나 띄울 수 있어 완전 노트북 같네요여기게 북커버 키보드 까지 장착해주면 정말 완벽할 거 같아요  기능뿐 아니라 세련된 디자인에 미스틱 브론즈의 고급스러움까지갤럭시 탭  정말 반하지 않을 수가 없네요 이 포스팅은 삼성전자로부터 소정의 원고료를 지원받아 작성하였습니다 갤럭시탭 갤럭시탭플러스 태블릿 태블릿 삼성태블릿 갤럭시탭 대학생태블릿추천 드로잉태블릿 필기태블릿 갤탭 인강용태블릿 태블릿추천 우와 실물 좀 담아주세요 세인님이 써서 그런지 더 소유하고 싶네요  머리 색깔이 바껴서 다른분인줄알았네여  클라쓰 센아 너 연옌해라 진짜
788,ㅋㅋㅋㅋㅋ            ㅎㅎ                          그냥 다 좋아보이네요  이거 정말 탐나네욤   이모티콘 만들어두되겠어요 아이패드펜 사용방법을 몰라서 저는지금헤매는데 어머 이거 진짜 좋아보여요 오 쓰기 편해보인당 넘 좋아보여욤 갤탭 진짜 괜찮네요  집순이에게 딱 우왕 삼선전자 끄적끄적 갤텝 저도 넘넘 탐난다는 나도 갖고싶다아앙 나도 탐난다ㅋㅋ 으아 나두 탐난다
789,드디어 박시온도 태블릿 있는 아가됨ㅋㅋ시온이 세뱃돈으로똘망이육아일기 개월아기 태블릿 태블릿 갤럭시탭 갤럭시탭 아기태블릿 갤탭 인치 시오니 부럽다아아앙 탭은 사랑입니다 이제 폰 안뺏겨서 느무 행복해요  ㅎㅎ 저희 조카는 폰을 계속 주니 보는 내내 눈깜빡임이 심해서 아예 안주는데 액정이 좀 크면 나을까요 ㅜㅜ ㅋㅋㅋㅋ
790,낼나크루기 주 회차 포스팅낼나꾸루로서의 제일 첫 포스팅은 월을 정리하며 월을 맞자는 의미로 월 먼쓸리 년 투명 공 다이어리로 정해보았습니다이제까지 월 한달동안 열심히 적어온 다이어리를 다시 읽으며 정리를 하니 그날의 감정들이 다시 떠오르기도 하고 좋은 추억이 되새겨져 즐거워지기도 했어요굿노트를 제대로 활용해보고자 한 건 이번이 아예 처음이라 이 간단한거 하는데 오후 시부터 지금시간인 오전 시까지 총 시간이 좀 넘게 걸려버렸슴니다 그래도 몇시간동안 낑낑대면서 배운것도 많고 얻어온게 많아 뿌듯하기도 하고 보람차기도 하네요휴우 이제 누워서 조금 쉬다가 굿노트 공부를 더 해봐야겠어요그럼 다들 좋은 밤 되시길 바라요본 포스팅은  으로부터 일부 상품을 제공받아 직접 체험 후 작성된 후기입니다아이패드 아이패드다이어리 다꾸 아이패드다꾸 갤탭 스꾸    낼나샵 꺄 넘 이쁘게꾸미신거아니냐구용 좋은밤되세용
791,합격으로 가는길 일차점점 단순해지는 인증 인증에 지쳐가는 중갤탭 을 받는다면 내꼬공기청정기 받는다면 부모님께효도 하게 해주세요회예비합격자 공인중개사 메가랜드 메가랜드공인중개사 공인중개사인강 공인중개사시험스윗메가 공인중개사스터디 온라인스터디 공부인증
792,크리타  갤탭우선 크리타와 갤탭에 익숙해지려고 노력중인데레이어나 컬러링이나 마스크 씌우는게 뭔가 크리타 나름의 시스템이 있는건지 뭔가 어색하고 불편결국 크리타 책 구매함 언제나 모델은 우리 용이랑 탄이
793,구름 스티커를 보니 유니콘이 생각나 후다닥 그려서 오늘의 다꾸 완성늘보      본 포스팅은  으로부터 제공 받은 일부 제품으로 작성되었습니다아이패드 아이패드다이어리 다꾸 아이패드다꾸 갤탭 스꾸    낼나샵다이어리 다이어리꾸미기 다이어리그램 다꾸스타그램 다꾸계정 다꾸러 굿노트 끄적끄적
794,낼나크루기 로는 첫 포스팅항상 하얀 속지를 쓰다 어두운 계열의 속지를 사용하니 느낌이 또 색달라서 너무 좋아요낼나  뉴 만년 먼슬리 플래너 가로형 에스프레소민데가든  빈티지 파스텔 스티커정어리  오리지널 포토 티켓본 포스팅은  으로부터 제공 받은 제품으로 작성 되었습니다아이패드 아이패드다이어리 다꾸 아이패드다꾸 갤탭 스꾸    낼나샵 다이어리 다이어리꾸미기 다이어리그램 다꾸스타그램 굿노트 굿노트속지 굿노트플래너
795,샤샤
796,거북이거북이 일러스트 끄적끄적 갤탭 드로잉 취미
797,일차 고민에 고민을하다결국은 갤럭시그래 처음부터 정해졌던 거였겠지이쁜그림 많이 그리고유용하게 사용해줘 윤뎡띠허윤정 윤뎡 윤둉띠 닭띠아기 예쁜딸 귀염뽀짝 귀요미 갤럭시탭 갤탭 엄마가쏜다   왈가닥 개구쟁이 흥부자 소피루비 육아소통 선팔댓글맞팔 워킹맘 엄마카드 사랑해 너의세상에행복만 생후일 와부럽다 저소녀 갤탭이라니  오 윤뎡띠 플랙스
798,많은 분들이 사랑해주신 위클리 플래너의 심플 타임테이블 버전이 스토어에 업로드되었습니다계획적으로 일주일을 보내고 싶지만 마냥 쉽지 않은  에게 추천하는 플래너에요분 단위로 하루를 기록하는 기존 플래너와 달리 시간 단위로 기록하기 때문에 더 자유롭게 사용하실 수 있습니다다이어리 및 스티커는 설렘문방구 스토어에서 구매 가능합니다
799,샤이니   태연   소녀시대  홀리데이   낼나크루정유리를 낼나샵에서 쿠폰 등록하면  할인된 가격으로 낼나 상품을 만나볼 수 있습니다샤월이 아주 정성스럽게 덕질을 하고 있는 요즘 명곡인 돈콜미 가사쓰기를 어떻게 할지 고민중이었는데 갑자기 낼나에서 나온 독서노트가 눈에 띄어서 가사쓰기를 해보았다 한번 해보니까 너무 중독성이 있어서 아이유 언럭키랑 키의 솔로곡인   도 같이 했다사실 그렇게 책을 많이 읽는편이 아니라서 이번에 독서습관을 조금 들여보려고 기 활동때 독서 노트를 신청했는데 생각보다 그렇게 시간이 나지 않아서 어떻게 쓸지 고민중이었다 독서노트를 어디에 어떻게 써야될지 용도에 대해 고민하고 있었는데 생각보다 무슨 용도에도 잘 어울려서 놀랐다 물론 독서노트로서도 너무 훌륭한거 같아서 앞으로는 책 읽을때도 많이 사용해봐야겠다펜  굿노트 볼펜펜 두께   펜 색상  어두운 회색 연하늘색 하늘색 파란색 연분홍색 톤다운 핑크색 하얀색 아이패드 프로 세대  애플펜슬 세대 낼나 독서노트 낼나크루 기 제공 굿노트 기본 모양 스티커 유레코드 마이 버킷리스트 스티커 낼나크루 기 제공아이패드 아이패드다이어리 다꾸 아이패드다꾸 갤탭 스꾸    낼나샵 독서노트 가사쓰기 샤이니 아이유 키
800,샤이니          아이유  이름에게   낼나크루정유리를 낼나샵에서 쿠폰 등록하면  할인된 가격으로 낼나 상품을 만나볼 수 있습니다한번도 해본 적 없는 스타일로 다꾸를 해봐서 너무 색다르고 재미있는 경험이었다 거의 주접떠는 내용이긴 하지만 이제 작심삼일 습관을 버리고 매일매일 일기를 써보기 위해 노력중이다 방학이라 숙제도 많아지고 아침마다 줌으로 수업도 하고 학원도 가야되지만 바쁘게 사니까 잡생각도 안들어서 좋다 이번주 목요일부터 실용음악학원에서 피아노 배우려고 등록도 했는데 잘 할수 있을지 모르겠다공다이어리 서식을 구매하려고 낼나샵에서 찾아보던 도중에 기 활동을 통해서 상품을 얻게 되어 받자마자 개시해보았다 생각했던것보다 너무 예쁘고 원하는 스타일대로 다이어리 쓰고 스티커로 꾸밀 수 있어서 너무 좋다 덕질용 다이어리도 활용해도 될 거 같고 표지도 꾸밀 수 있도록 하얗게 되어있어서 개성있게 실제 공다이어리 뺨치게 예쁘다 그리고 투명 다이어리의 재질을 어떻게 표현했는지 너무 궁금했었는데 진짜로 투명 공 다이어리의 개성을 너무 잘 표현한 거 같다 그리고 년 다이어리인데 공다이어리 중간의 링 스티커가 같이 증정되어서 스티커가 링 부분과 겹쳐도 신경 안쓰고 할 수 있다 무엇보다 디자인이 너무 예뻐서 앞으로 계속 아용할 거 같다폰트   베스트 프렌드글자 크기  글자 색상  검정 아이패드 프로 세대  애플펜슬 세대 굿노트 년 투명 공 다이어리 설렘문방구 어느 여름날  여름방학 스티커 버터공장 나의 여름방학위 게시물에서 사용된 년 투명 공 다이어리와 어느 여름날 여름방학 스티커 나의 여름방학 스티커는 낼나크루 기 활동을 통해 무상으로 제공받은 상품입니다아이패드 아이패드다이어리 다꾸 아이패드다꾸 갤탭 스꾸    낼나샵 공다이어리 아이패드플래너
801,번째취미 그림계정 그림 그림스타그램 크로키 취미미술 스케치 손그림 갤탭 디지털드로잉 직장인취미 직장인스타그램 캐릭터일러스트 드로잉 일러스트 일러스트레이션 일상 일상스타그램                 인스타 잘 구경하고 갑니다 즐거운 하루 보내시고 제 피드도 구경오세요 감사합니다
802,너무 좋아하는 배우라 수정을 해도해도 맘에 안든다ㅜ  와 너무 예쁘자나 너무 잘그렸다 이거 정말로 내 원픽이야
803,갤탭 다시 꺼내서새로운 취미생활나도 한번 하면서 시작했는데허술 허전 여백의미 가 매력이라 하셨다 ㅋㅋㅋㅋ가만히 못있는애 인정 민조킹 전시회가 조금 영감을 주었나 소통하고 지내요 선팔하고 갈께요 허술 허전 여백의미 최대한 애써서 심플모드로  각 잡았네 ㅋ 난 이게 조아 ㅎ
804,합격으로 가는길 일차하루늦어 요건 인증 안되넷ㅋㅋㅋ다시 시작이다 다시 달려보자갤탭 을 받는다면 내꼬공기청정기 받는다면 부모님께효도 하게 해주세요회예비합격자 공인중개사 메가랜드 메가랜드공인중개사 공인중개사인강 공인중개사시험스윗메가 공인중개사스터디 온라인스터디 공부인증
